run_index,y_pred,variance
4,7.0001,0.70164
4,6.9983,0.69586
4,7.0079,0.68888
4,7.0375,0.6797
4,7.0909,0.66795
4,7.1658,0.65377
4,7.2561,0.63757
4,7.3535,0.62001
4,7.4502,0.60193
4,7.5406,0.58432
4,7.6222,0.56819
4,7.6947,0.55447
4,7.7595,0.54385
4,7.8176,0.53669
4,7.8691,0.53301
4,7.9122,0.53264
4,7.944,0.53538
4,7.9609,0.54119
4,7.9599,0.55027
4,7.939,0.56298
4,7.8984,0.57959
4,7.8394,0.59992
4,7.7648,0.62304
4,7.6776,0.64711
4,7.5808,0.6695
4,7.4773,0.68726
4,7.3699,0.69775
4,7.262,0.69928
4,7.158,0.69161
4,7.0635,0.67618
4,6.9846,0.65578
4,6.9266,0.634
4,6.8928,0.6144
4,6.8831,0.59975
4,6.8925,0.59152
4,6.9118,0.58973
4,6.9286,0.59323
4,6.9294,0.60032
4,6.9025,0.60938
4,6.8401,0.61952
4,6.7399,0.63094
4,6.6054,0.6449
4,6.4448,0.66351
4,6.2685,0.6893
4,6.0877,0.72477
4,5.9112,0.77206
4,5.7452,0.83282
4,5.5927,0.9081
4,5.4544,0.99834
4,5.3299,1.1032
4,5.2194,1.2214
4,5.1242,1.35
4,5.0472,1.4843
4,4.9925,1.6176
4,4.9646,1.7413
4,4.9675,1.8461
4,5.004,1.9227
4,5.075,1.9637
4,5.1797,1.9651
4,5.3155,1.9272
4,5.4787,1.855
4,5.6644,1.758
4,5.8671,1.6484
4,6.0801,1.5402
4,6.2957,1.4463
4,6.5044,1.3775
4,6.6951,1.3411
4,6.8551,1.3402
4,6.9709,1.3741
4,7.03,1.4394
4,7.0229,1.5306
4,6.945,1.6421
4,6.7984,1.7685
4,6.5921,1.9056
4,6.3414,2.0504
4,6.0651,2.2009
4,5.782,2.3557
4,5.5076,2.5137
4,5.251,2.6732
4,5.014,2.8323
4,4.7923,2.9881
4,4.5782,3.1374
4,4.3644,3.2767
4,4.1478,3.4022
4,3.932,3.5107
4,3.7266,3.599
4,3.5457,3.665
4,3.4038,3.707
4,3.3113,3.7241
4,3.2715,3.7165
4,3.2784,3.685
4,3.318,3.6312
4,3.3703,3.5578
4,3.4138,3.4679
4,3.4292,3.3656
4,3.4024,3.2556
4,3.3264,3.1431
4,3.2016,3.0335
4,3.0338,2.9324
4,2.8334,2.8451
4,2.6129,2.7763
4,2.3853,2.7301
4,2.1636,2.7089
4,1.9595,2.7139
4,1.7831,2.7447
4,1.642,2.7993
4,1.5407,2.8744
4,1.4801,2.9658
4,1.457,3.0689
4,1.4648,3.1791
4,1.4945,3.2923
4,1.5363,3.4046
4,1.5818,3.513
4,1.6249,3.6145
4,1.6634,3.7063
4,1.6985,3.7856
4,1.7342,3.8495
4,1.7757,3.8954
4,1.8283,3.9214
4,1.8958,3.9265
4,1.98,3.9113
4,2.0807,3.8779
4,2.1963,3.8302
4,2.3239,3.7733
4,2.4603,3.7131
4,2.6018,3.6555
4,2.7444,3.6059
4,2.8837,3.5685
4,3.0147,3.5462
4,3.1324,3.5405
4,3.2323,3.5519
4,3.3112,3.5798
4,3.368,3.6237
4,3.4042,3.6827
4,3.4232,3.756
4,3.4296,3.8427
4,3.4282,3.9418
4,3.4226,4.0519
4,3.4145,4.1709
4,3.4041,4.296
4,3.3904,4.4234
4,3.373,4.5489
4,3.3525,4.6677
4,3.3314,4.7749
4,3.314,4.8658
4,3.3045,4.9358
4,3.3059,4.9813
4,3.3185,4.9994
4,3.3388,4.9885
4,3.3601,4.9484
4,3.3735,4.8803
5,4.7038,0.78
5,4.7132,0.73477
5,4.6997,0.69374
5,4.666,0.65582
5,4.617,0.61975
5,4.5588,0.5844
5,4.4975,0.54904
5,4.4379,0.51349
5,4.3833,0.47816
5,4.336,0.44398
5,4.2974,0.41216
5,4.2693,0.38394
5,4.2535,0.36032
5,4.2523,0.34188
5,4.2671,0.32871
5,4.2981,0.32043
5,4.3436,0.31632
5,4.3996,0.31544
5,4.4605,0.31685
5,4.5207,0.31964
5,4.5752,0.32307
5,4.6218,0.3265
5,4.661,0.32948
5,4.6964,0.33165
5,4.7334,0.33277
5,4.7787,0.33272
5,4.8382,0.33153
5,4.9167,0.32932
5,5.017,0.32633
5,5.1399,0.32285
5,5.2848,0.31916
5,5.4495,0.31549
5,5.6311,0.31206
5,5.8259,0.30912
5,6.0295,0.30714
5,6.2373,0.30695
5,6.4448,0.30992
5,6.6481,0.31803
5,6.844,0.33379
5,7.0308,0.35996
5,7.2081,0.39919
5,7.3765,0.45353
5,7.5377,0.52401
5,7.6938,0.61032
5,7.8471,0.71078
5,8.0003,0.82248
5,8.1556,0.94159
5,8.3148,1.0638
5,8.4785,1.185
5,8.6455,1.3013
5,8.8122,1.4097
5,8.9726,1.508
5,9.1191,1.5956
5,9.2438,1.6726
5,9.3402,1.7405
5,9.405,1.8018
5,9.4386,1.8594
5,9.4454,1.9162
5,9.4322,1.9747
5,9.4066,2.0365
5,9.3745,2.1018
5,9.3396,2.1694
5,9.3023,2.2373
5,9.2613,2.3027
5,9.2147,2.3632
5,9.1616,2.4165
5,9.1029,2.4613
5,9.0414,2.4975
5,8.9806,2.5255
5,8.9236,2.546
5,8.8719,2.56
5,8.8251,2.5683
5,8.7813,2.5713
5,8.7382,2.5689
5,8.694,2.5612
5,8.6476,2.5479
5,8.5986,2.5291
5,8.5461,2.5049
5,8.4873,2.4758
5,8.4173,2.4422
5,8.3289,2.4053
5,8.2142,2.3663
5,8.0659,2.3269
5,7.8792,2.2891
5,7.6528,2.2549
5,7.3893,2.2265
5,7.0942,2.2055
5,6.775,2.1928
5,6.4402,2.1887
5,6.0989,2.1926
5,5.7608,2.2031
5,5.436,2.2186
5,5.1348,2.2373
5,4.8662,2.257
5,4.6359,2.2758
5,4.4447,2.2915
5,4.2868,2.3018
5,4.1503,2.3044
5,4.0198,2.2975
5,3.8797,2.2803
5,3.7184,2.2532
5,3.5317,2.2189
5,3.3234,2.1812
5,3.1041,2.1455
5,2.888,2.1173
5,2.6886,2.1013
5,2.5155,2.1004
5,2.3724,2.1148
5,2.2586,2.1424
5,2.1704,2.1786
5,2.1047,2.2177
5,2.0607,2.2538
5,2.0402,2.2814
5,2.0464,2.2957
5,2.0809,2.2936
5,2.1416,2.2726
5,2.2216,2.2315
5,2.3098,2.1701
5,2.3936,2.0895
5,2.4623,1.9926
5,2.5097,1.8834
5,2.5361,1.7676
5,2.5468,1.6512
5,2.5506,1.5398
5,2.5566,1.4373
5,2.5717,1.3456
5,2.5994,1.2639
5,2.6405,1.1892
5,2.6941,1.1177
5,2.7594,1.0459
5,2.8369,0.97123
5,2.9285,0.89362
5,3.0359,0.81494
5,3.1601,0.7388
5,3.2992,0.6695
5,3.4485,0.61093
5,3.601,0.56552
5,3.749,0.53364
5,3.8853,0.51345
5,4.0047,0.50136
5,4.1042,0.49287
5,4.1829,0.48354
5,4.241,0.46998
5,4.2793,0.45053
5,4.2985,0.42538
5,4.3,0.39639
5,4.2856,0.36637
5,4.2582,0.33825
5,4.2215,0.31436
5,4.1795,0.29589
5,4.1349,0.28284
5,4.0892,0.27427
5,4.0416,0.2688
5,3.9896,0.26518
5,3.9303,0.26258
5,3.8616,0.26079
5,3.7832,0.25999
5,3.6973,0.26044
5,3.6081,0.26214
5,3.521,0.26466
5,3.4411,0.26713
5,3.3729,0.26855
5,3.319,0.26804
5,3.281,0.26524
5,3.2591,0.26038
5,3.2531,0.25424
5,3.2623,0.24787
5,3.2857,0.24225
5,3.3213,0.238
5,3.3664,0.23523
5,3.4174,0.23371
5,3.4705,0.23305
5,3.522,0.23308
5,3.5695,0.23404
5,3.6119,0.23663
5,3.6492,0.24181
5,3.6823,0.25043
5,3.7122,0.26294
5,3.7394,0.27913
5,3.7641,0.29816
5,3.7863,0.31887
5,3.8059,0.34007
5,3.8233,0.36096
5,3.8392,0.38115
5,3.8541,0.40061
5,3.8674,0.4193
5,3.8772,0.4368
5,3.8804,0.45208
5,3.8735,0.46361
5,3.8541,0.4697
5,3.8218,0.46912
5,3.78,0.46166
5,3.735,0.44848
5,3.6949,0.43205
5,3.6677,0.41569
5,3.6591,0.40278
5,3.6703,0.39593
5,3.6982,0.39638
5,3.7363,0.40377
5,3.7764,0.41632
5,3.8118,0.43145
5,3.8388,0.44649
5,3.8578,0.45935
5,3.8728,0.46887
5,3.8893,0.47494
5,3.9126,0.4782
5,3.9451,0.47975
5,3.9858,0.48066
5,4.0301,0.48172
5,4.0715,0.48326
5,4.1034,0.48513
5,4.1211,0.48683
5,4.123,0.48762
5,4.1108,0.48678
5,4.0892,0.48367
5,4.0644,0.47798
5,4.0425,0.46979
5,4.029,0.45959
5,4.0274,0.44831
5,4.0395,0.43713
5,4.0654,0.42729
5,4.1041,0.41993
5,4.1539,0.41584
5,4.2122,0.41544
5,4.2762,0.41882
5,4.3426,0.42581
5,4.4083,0.43619
5,4.4701,0.44973
5,4.5259,0.46619
5,4.5746,0.48522
5,4.6165,0.50619
5,4.6535,0.52813
5,4.6885,0.54976
5,4.7251,0.56974
5,4.7669,0.58698
5,4.8168,0.60103
5,4.8766,0.61229
5,4.9464,0.62202
5,5.0251,0.63215
5,5.1104,0.64481
5,5.199,0.66187
5,5.2876,0.68452
5,5.3731,0.71304
5,5.4534,0.74689
5,5.5274,0.78494
5,5.5954,0.82588
5,5.6589,0.86861
5,5.72,0.91246
5,5.7811,0.95724
5,5.844,1.003
5,5.9097,1.0501
5,5.9781,1.0983
5,6.0477,1.1476
5,6.1164,1.1973
5,6.182,1.2469
5,6.2424,1.2957
5,6.2964,1.3433
5,6.344,1.3893
5,6.3862,1.4336
5,6.425,1.4757
5,6.4625,1.5153
5,6.5006,1.5516
5,6.5403,1.5838
5,6.5819,1.6111
5,6.6246,1.6328
5,6.6671,1.6486
5,6.7078,1.6585
5,6.746,1.6631
5,6.7814,1.6631
5,6.8151,1.6595
5,6.8489,1.6534
5,6.8852,1.6459
5,6.9263,1.6383
5,6.9739,1.6316
5,7.0288,1.627
5,7.0903,1.6253
5,7.1569,1.6272
5,7.2262,1.6333
5,7.2957,1.6434
5,7.3631,1.6574
5,7.4268,1.6747
5,7.4861,1.6942
5,7.5411,1.7151
5,7.5924,1.7359
5,7.6412,1.7553
5,7.6889,1.7719
5,7.7368,1.7843
5,7.7868,1.7913
5,7.8405,1.7923
5,7.8997,1.7874
5,7.9662,1.7779
5,8.0412,1.7655
5,8.1254,1.7533
5,8.2183,1.7442
5,8.3182,1.7415
5,8.4226,1.7477
5,8.5279,1.7645
5,8.63,1.7926
5,8.7251,1.8315
5,8.8097,1.8799
5,8.881,1.9356
5,8.937,1.9963
5,8.9767,2.0598
5,8.9995,2.1237
5,9.0054,2.1862
5,8.9951,2.2459
5,8.9696,2.3019
5,8.9307,2.3538
5,8.8809,2.4018
5,8.8229,2.4463
5,8.7602,2.4879
5,8.696,2.5272
5,8.6336,2.5643
5,8.5752,2.5989
5,8.5224,2.6302
5,8.4758,2.6567
5,8.4349,2.677
5,8.3986,2.6899
5,8.3652,2.6946
5,8.3327,2.6915
5,8.2986,2.6817
5,8.2608,2.6674
5,8.2169,2.6514
5,8.1648,2.6366
5,8.103,2.6257
5,8.0304,2.6207
5,7.9469,2.6223
5,7.8534,2.6303
5,7.7515,2.6431
5,7.6439,2.6582
5,7.5337,2.6723
5,7.4243,2.6819
5,7.3189,2.6838
5,7.2198,2.6751
5,7.1285,2.6541
5,7.0449,2.6199
5,6.9675,2.5731
5,6.8937,2.515
5,6.8199,2.4481
5,6.7424,2.3754
5,6.6582,2.3003
5,6.5657,2.2262
5,6.4652,2.156
5,6.3593,2.0927
5,6.2521,2.0381
5,6.1492,1.9937
5,6.056,1.9601
5,5.9769,1.9373
5,5.9147,1.9246
5,5.8696,1.9206
5,5.8399,1.9237
5,5.8225,1.9318
5,5.8137,1.9427
5,5.8101,1.9542
5,5.8092,1.9642
5,5.8098,1.9708
5,5.811,1.9722
5,5.8123,1.9669
5,5.8124,1.9539
5,5.8091,1.9323
5,5.7988,1.9015
5,5.7776,1.8615
5,5.7415,1.8123
5,5.6873,1.7546
5,5.614,1.6892
5,5.5222,1.6171
5,5.4149,1.5399
5,5.2964,1.459
5,5.1718,1.3762
5,5.0462,1.2931
5,4.9242,1.2115
5,4.8093,1.1331
5,4.7045,1.0594
5,4.6114,0.9919
5,4.5313,0.9316
5,4.4643,0.87911
5,4.4098,0.8345
5,4.3658,0.79724
5,4.329,0.76625
5,4.2949,0.74005
5,4.2581,0.71699
5,4.2129,0.69561
5,4.1548,0.67488
5,4.0809,0.65449
5,3.9908,0.63491
5,3.887,0.6173
5,3.7747,0.60333
5,3.6607,0.59478
5,3.5529,0.59319
5,3.4583,0.59956
5,3.3827,0.61407
5,3.3294,0.63603
5,3.2987,0.66402
5,3.2889,0.69605
5,3.2957,0.72987
5,3.3142,0.76333
5,3.3388,0.79457
5,3.3645,0.82223
5,3.3873,0.84552
5,3.4048,0.86417
5,3.416,0.87833
5,3.4211,0.88845
5,3.4215,0.89516
5,3.4191,0.89913
5,3.4157,0.901
5,3.4132,0.90133
5,3.4132,0.90049
5,3.4167,0.89872
5,3.4247,0.89603
5,3.4379,0.89229
5,3.4574,0.88729
5,3.4844,0.88087
5,3.5207,0.87306
5,3.5682,0.86423
5,3.6291,0.85522
5,3.7052,0.84728
5,3.7976,0.84201
5,3.9066,0.84112
5,4.0314,0.8461
5,4.1701,0.85796
5,4.3194,0.87694
5,4.4757,0.90249
5,4.6344,0.93324
5,4.7911,0.96728
5,4.9413,1.0024
5,5.081,1.0366
5,5.2072,1.0681
5,5.3175,1.0957
5,5.411,1.1186
5,5.4879,1.137
5,5.5491,1.1512
5,5.5965,1.1619
5,5.6322,1.1698
5,5.6581,1.1759
5,5.6759,1.1807
5,5.6867,1.1849
5,5.6915,1.1886
5,5.6914,1.1919
5,5.6881,1.1947
5,5.684,1.1965
5,5.6828,1.197
5,5.6889,1.1957
5,5.7065,1.1925
5,5.7392,1.1876
5,5.789,1.1813
5,5.8556,1.1744
5,5.9364,1.1677
5,6.0267,1.1618
5,6.1207,1.1573
5,6.2127,1.1541
5,6.2975,1.1517
5,6.3717,1.149
5,6.4332,1.1446
5,6.4815,1.1368
5,6.517,1.1241
5,6.54,1.105
5,6.5508,1.0788
5,6.5493,1.0453
5,6.5352,1.0052
5,6.5086,0.95974
5,6.4703,0.91098
5,6.4222,0.86142
5,6.3673,0.81387
5,6.3095,0.77114
5,6.2532,0.73578
5,6.2021,0.70974
5,6.1595,0.69422
5,6.1272,0.68941
5,6.1059,0.69452
5,6.0948,0.70785
5,6.0924,0.727
5,6.0964,0.7492
5,6.1042,0.77167
5,6.1132,0.792
5,6.1206,0.80844
5,6.1237,0.8201
5,6.12,0.82702
5,6.1069,0.83004
5,6.0825,0.83063
5,6.0453,0.83054
5,5.9951,0.83147
5,5.9331,0.83476
5,5.8622,0.84111
5,5.7871,0.85052
5,5.7139,0.86229
5,5.6491,0.87516
5,5.5984,0.88761
5,5.5659,0.89811
5,5.5525,0.90539
5,5.5561,0.90865
5,5.5712,0.90762
5,5.5904,0.90253
5,5.6059,0.89403
5,5.611,0.883
5,5.6013,0.87035
5,5.576,0.85693
5,5.537,0.84335
5,5.4884,0.82997
5,5.4353,0.81691
5,5.3818,0.80401
5,5.3308,0.79102
5,5.2834,0.77758
5,5.2393,0.76337
5,5.1979,0.74818
5,5.1588,0.732
5,5.1229,0.71499
5,5.0918,0.69749
5,5.0679,0.67998
5,5.0532,0.66291
5,5.0488,0.64671
5,5.0541,0.63162
5,5.0671,0.61773
5,5.0846,0.60499
5,5.1029,0.59322
5,5.1187,0.58223
5,5.1293,0.57182
5,5.1333,0.56184
5,5.1298,0.55211
5,5.1188,0.54241
5,5.1008,0.53247
5,5.0763,0.52195
5,5.0461,0.51051
5,5.0115,0.49793
5,4.9746,0.48416
5,4.938,0.46946
5,4.9055,0.4544
5,4.881,0.4398
5,4.8684,0.42658
5,4.8711,0.41561
5,4.8909,0.40753
5,4.9284,0.4026
5,4.9819,0.40066
5,5.0484,0.40118
5,5.1235,0.40335
5,5.2026,0.40622
5,5.2817,0.40888
5,5.3577,0.41055
5,5.4293,0.41072
5,5.4968,0.40912
5,5.5615,0.40574
5,5.625,0.4008
5,5.6887,0.3947
5,5.7528,0.38796
5,5.8168,0.38117
5,5.8794,0.37489
5,5.9397,0.36965
5,5.9977,0.36584
5,6.0551,0.36366
5,6.1147,0.36311
5,6.1798,0.36397
5,6.2533,0.36587
5,6.3365,0.36836
5,6.4284,0.37095
5,6.5255,0.37327
5,6.6227,0.37508
5,6.7145,0.37634
5,6.7958,0.3772
5,6.8636,0.37796
5,6.9167,0.37906
5,6.9559,0.38094
5,6.9835,0.38405
5,7.0021,0.38878
5,7.0147,0.39547
5,7.0236,0.4044
5,7.0309,0.41588
5,7.0381,0.4303
5,7.0463,0.44819
5,7.0559,0.47028
5,7.0665,0.49753
5,7.0762,0.53099
5,7.082,0.5717
5,7.0796,0.62051
5,7.064,0.67783
5,7.0305,0.74346
5,6.9748,0.81647
5,6.8941,0.89519
5,6.7878,0.97732
5,6.6572,1.0601
5,6.5066,1.1406
5,6.3427,1.2161
5,6.1745,1.2839
5,6.0123,1.3423
5,5.8659,1.3898
5,5.7428,1.426
5,5.6459,1.451
5,5.5728,1.4656
5,5.5151,1.4713
5,5.4609,1.4698
5,5.3971,1.4629
5,5.3136,1.4528
5,5.2061,1.4413
5,5.0774,1.4301
5,4.9363,1.4205
5,4.7951,1.4139
5,4.6647,1.4113
5,4.5515,1.4143
5,4.4558,1.4242
5,4.372,1.4433
5,4.2924,1.4741
5,4.212,1.5194
5,4.1318,1.5823
5,4.0616,1.6656
5,4.0181,1.7715
5,4.0211,1.9013
5,4.088,2.0553
5,4.2285,2.2323
5,4.4416,2.4298
5,4.7156,2.6444
5,5.0315,2.8715
5,5.3675,3.1066
5,5.7042,3.345
5,6.028,3.5828
5,6.3322,3.8166
5,6.6156,4.0444
5,6.8802,4.2646
5,7.1284,4.4764
5,7.3616,4.6794
5,7.58,4.8729
5,7.7836,5.056
5,7.9732,5.2272
5,8.1514,5.3847
5,8.3215,5.5264
5,8.4868,5.6507
5,8.6482,5.7567
5,8.8032,5.8444
5,8.9462,5.9154
5,9.0693,5.9725
5,9.1646,6.0197
5,9.2268,6.0616
5,9.2544,6.1028
5,9.251,6.1474
5,9.2243,6.1983
5,9.1853,6.2571
5,9.1469,6.3238
5,9.1224,6.397
5,9.1242,6.4739
5,9.1629,6.5511
5,9.245,6.6244
5,9.3719,6.6896
5,9.5377,6.7428
5,9.7295,6.7805
5,9.9283,6.8002
5,10.112,6.8005
5,10.259,6.781
5,10.354,6.7428
5,10.388,6.688
5,10.363,6.6198
5,10.288,6.5416
5,10.174,6.4573
5,10.034,6.3703
5,9.8756,6.2837
5,9.7033,6.1996
5,9.5177,6.1196
5,9.3197,6.0446
5,9.1129,5.9752
5,8.9053,5.9119
5,8.7088,5.8552
5,8.5367,5.8055
5,8.4002,5.7632
5,8.3056,5.7281
5,8.2533,5.6995
5,8.2388,5.6757
5,8.2557,5.6538
5,8.299,5.63
5,8.3665,5.5999
5,8.4588,5.5584
5,8.5767,5.5006
5,8.7182,5.422
5,8.8753,5.319
5,9.0334,5.1894
5,9.1729,5.0322
5,9.2742,4.8483
5,9.3219,4.64
5,9.3092,4.4111
5,9.2394,4.1665
5,9.1247,3.9122
5,8.9825,3.6547
5,8.8309,3.4004
5,8.685,3.1552
5,8.5547,2.9243
5,8.4448,2.7114
5,8.357,2.5188
5,8.2913,2.3475
5,8.2478,2.1972
5,8.2266,2.0669
5,8.2262,1.9552
5,8.2428,1.8611
5,8.2692,1.7839
5,8.2957,1.7238
5,8.3116,1.6813
5,8.3082,1.6572
5,8.2808,1.6519
5,8.2302,1.665
5,8.1616,1.6949
5,8.083,1.7392
5,8.003,1.7944
5,7.9283,1.8565
5,7.8633,1.9214
5,7.8099,1.9856
5,7.7684,2.046
5,7.7391,2.1006
5,7.7222,2.1481
5,7.7182,2.1883
5,7.7262,2.2214
5,7.7434,2.2484
5,7.7646,2.2704
5,7.7823,2.2889
5,7.7881,2.3053
5,7.7749,2.3207
5,7.7375,2.3358
5,7.6745,2.3503
5,7.5872,2.363
5,7.4793,2.3717
5,7.3555,2.3735
5,7.2205,2.3651
5,7.0781,2.3438
5,6.9315,2.3077
5,6.7827,2.2566
5,6.6337,2.192
5,6.4855,2.1172
5,6.3383,2.0368
5,6.1916,1.9565
5,6.0441,1.8817
5,5.8948,1.8173
5,5.7438,1.767
5,5.5932,1.7331
5,5.4482,1.7164
5,5.3161,1.7162
5,5.2057,1.7311
5,5.1253,1.759
5,5.0807,1.7972
5,5.0739,1.8428
5,5.1027,1.8929
5,5.161,1.9446
5,5.2399,1.9948
5,5.3292,2.0411
5,5.4184,2.0812
5,5.4983,2.1136
5,5.5613,2.1375
5,5.6021,2.1529
5,5.6187,2.1608
5,5.612,2.1627
5,5.587,2.1604
5,5.5516,2.1557
5,5.5157,2.15
5,5.4895,2.1439
5,5.4815,2.1376
5,5.4962,2.1306
5,5.5337,2.1219
5,5.5901,2.1109
5,5.6586,2.0967
5,5.7315,2.0791
5,5.8027,2.0578
5,5.8683,2.0324
5,5.927,2.0022
5,5.9792,1.9657
5,6.0263,1.9209
5,6.0691,1.8654
5,6.108,1.7967
5,6.1437,1.7134
5,6.1778,1.6156
5,6.2137,1.505
5,6.2567,1.3858
5,6.3125,1.2634
5,6.3854,1.1441
5,6.4766,1.0343
5,6.582,0.93888
5,6.6932,0.86113
5,6.7987,0.80192
5,6.8873,0.76005
5,6.9508,0.73268
5,6.9868,0.71608
5,6.9994,0.70631
5,6.9986,0.69988
5,6.9969,0.69408
5,7.0067,0.68709
5,7.0368,0.67791
5,7.0906,0.66619
5,7.1659,0.65204
5,7.2565,0.63588
5,7.354,0.61835
5,7.4508,0.60029
5,7.5412,0.58268
5,7.6227,0.56653
5,7.6951,0.55277
5,7.7597,0.5421
5,7.8177,0.53487
5,7.8691,0.53114
5,7.9122,0.53071
5,7.9439,0.5334
5,7.9608,0.53914
5,7.9597,0.54815
5,7.9389,0.56078
5,7.8982,0.57727
5,7.8392,0.59746
5,7.7646,0.6204
5,7.6775,0.64425
5,7.5809,0.66643
5,7.4777,0.68399
5,7.3708,0.6943
5,7.2635,0.69568
5,7.1603,0.68789
5,7.0665,0.67235
5,6.988,0.65182
5,6.9302,0.62985
5,6.8963,0.60998
5,6.886,0.59496
5,6.8945,0.58625
5,6.9128,0.58388
5,6.9286,0.58674
5,6.9286,0.59315
5,6.9012,0.60157
5,6.8387,0.61114
5,6.7388,0.62209
5,6.6049,0.63571
5,6.4449,0.65412
5,6.2693,0.67984
5,6.0888,0.71535
5,5.9124,0.76281
5,5.7462,0.82384
5,5.5934,0.89948
5,5.4546,0.99017
5,5.3298,1.0956
5,5.2192,1.2142
5,5.124,1.3433
5,5.0472,1.478
5,4.9929,1.6115
5,4.9654,1.7353
5,4.9686,1.8399
5,5.0052,1.916
5,5.0761,1.9563
5,5.1806,1.9568
5,5.3161,1.9179
5,5.4789,1.8446
5,5.6643,1.7463
5,5.8668,1.6355
5,6.0797,1.5259
5,6.2953,1.4307
5,6.5041,1.3605
5,6.6948,1.3227
5,6.8547,1.3204
5,6.9704,1.3531
5,7.0294,1.4172
5,7.0221,1.5076
5,6.944,1.6185
5,6.7973,1.7447
5,6.591,1.882
5,6.3404,2.0273
5,6.0644,2.1787
5,5.7816,2.3348
5,5.5075,2.4942
5,5.2512,2.6552
5,5.0143,2.8158
5,4.7926,2.9729
5,4.5783,3.1233
5,4.3643,3.2634
5,4.1477,3.3892
5,3.9317,3.4975
5,3.7264,3.5851
5,3.5456,3.6499
5,3.4038,3.6901
5,3.3114,3.7051
5,3.2716,3.6951
5,3.2784,3.6609
5,3.3176,3.6045
5,3.3695,3.5284
5,3.4125,3.4362
5,3.4274,3.3319
5,3.4003,3.2203
5,3.3244,3.1067
5,3.1996,2.9965
5,3.0323,2.8952
5,2.8324,2.8083
5,2.6124,2.7403
5,2.3853,2.6952
5,2.164,2.6756
5,1.9602,2.6825
5,1.7838,2.7154
5,1.6427,2.7724
5,1.5412,2.85
5,1.4804,2.944
5,1.4571,3.0497
5,1.4648,3.1622
5,1.4944,3.2774
5,1.5362,3.3913
5,1.5817,3.5007
5,1.6249,3.6025
5,1.6635,3.6938
5,1.6987,3.7717
5,1.7343,3.8336
5,1.7758,3.8768
5,1.8282,3.8996
5,1.8956,3.9012
5,1.9797,3.8823
5,2.0806,3.8452
5,2.1963,3.7941
5,2.3243,3.7341
5,2.461,3.6712
5,2.6029,3.6115
5,2.7458,3.5604
5,2.8852,3.5222
5,3.0162,3.4998
5,3.1338,3.4947
5,3.2335,3.5073
5,3.3121,3.5373
5,3.3686,3.5838
5,3.4046,3.6459
5,3.4235,3.7228
5,3.4299,3.8135
5,3.4286,3.9169
5,3.4231,4.0313
5,3.4151,4.1545
5,3.4048,4.2836
5,3.3912,4.4147
5,3.3738,4.5434
5,3.3532,4.6649
5,3.3321,4.7741
5,3.3144,4.8661
5,3.3047,4.9366
5,3.3059,4.9817
5,3.3181,4.9986
5,3.338,4.9857
5,3.3587,4.9428
5,3.3715,4.8714
6,4.7036,0.78389
6,4.7127,0.73858
6,4.6989,0.69743
6,4.6648,0.65934
6,4.6155,0.62304
6,4.5572,0.58744
6,4.4958,0.55178
6,4.4363,0.51592
6,4.3819,0.48029
6,4.3348,0.44584
6,4.2965,0.4138
6,4.2687,0.38544
6,4.2532,0.36178
6,4.2522,0.34339
6,4.2673,0.33034
6,4.2985,0.32225
6,4.3441,0.31833
6,4.4002,0.31766
6,4.4612,0.31921
6,4.5214,0.32209
6,4.576,0.32552
6,4.6225,0.32887
6,4.6616,0.33169
6,4.6968,0.33365
6,4.7335,0.33452
6,4.7784,0.33421
6,4.8375,0.33276
6,4.9157,0.33033
6,5.0156,0.32716
6,5.1384,0.32355
6,5.2833,0.31976
6,5.4481,0.31604
6,5.6299,0.31259
6,5.825,0.30967
6,6.0289,0.30773
6,6.237,0.30764
6,6.4449,0.31077
6,6.6484,0.31911
6,6.8445,0.33518
6,7.0314,0.36174
6,7.2086,0.40142
6,7.3769,0.45626
6,7.5377,0.52723
6,7.6934,0.61399
6,7.8463,0.71482
6,7.9991,0.82678
6,8.154,0.94601
6,8.3131,1.0683
6,8.4769,1.1893
6,8.6442,1.3054
6,8.8113,1.4135
6,8.9721,1.5116
6,9.119,1.5989
6,9.244,1.6756
6,9.3404,1.7434
6,9.4051,1.8046
6,9.4385,1.8621
6,9.4451,1.9189
6,9.4318,1.9776
6,9.4061,2.0395
6,9.3741,2.1049
6,9.3392,2.1728
6,9.3021,2.2409
6,9.2612,2.3066
6,9.2145,2.3673
6,9.1613,2.4209
6,9.1024,2.4661
6,9.0406,2.5027
6,8.9795,2.531
6,8.9224,2.552
6,8.8706,2.5664
6,8.8238,2.5751
6,8.7802,2.5784
6,8.7375,2.5764
6,8.6936,2.5688
6,8.6477,2.5556
6,8.5991,2.5368
6,8.5468,2.5125
6,8.4882,2.4831
6,8.4182,2.4493
6,8.3298,2.4121
6,8.2149,2.3728
6,8.0664,2.3332
6,7.8796,2.2952
6,7.6532,2.2611
6,7.3898,2.2329
6,7.0949,2.2121
6,6.776,2.1999
6,6.4416,2.1962
6,6.1008,2.2005
6,5.763,2.2115
6,5.4386,2.2275
6,5.1377,2.2467
6,4.8693,2.2669
6,4.6392,2.2862
6,4.448,2.3024
6,4.29,2.3132
6,4.1534,2.3162
6,4.0227,2.3097
6,3.8824,2.2928
6,3.7208,2.266
6,3.5337,2.2318
6,3.325,2.1941
6,3.1054,2.1584
6,2.8891,2.1301
